id,path,name,type,category_raw,ext,bucket,well,tags,event_key,record_id
f2fb6b24b806288b174dd6329e8e74c2d7c73471,dbfs:/Volumes/equinor_asa_volve_data_village/public/volve/Well_logs/02.LWD_EWL/15_9-F-11 B/WL_RAW_BHPR-MECH_TIME_MWD_2.ASC,WL_RAW_BHPR-MECH_TIME_MWD_2.ASC,file,well_data,asc,Drilling_LWD_MWD,15/9-F-11B,,wl raw bhpr mech time mwd 2,15/9-F-11B|Drilling_LWD_MWD|wl raw bhpr mech time mwd 2
9c6faf03b1e5dfd21a671b180f1b1ef3eb025a2f,dbfs:/Volumes/equinor_asa_volve_data_village/public/volve/Well_logs/02.LWD_EWL/15_9-F-11 B/WL_RAW_BHPR-MECH_TIME_MWD_3.ASC,WL_RAW_BHPR-MECH_TIME_MWD_3.ASC,file,well_data,asc,Drilling_LWD_MWD,15/9-F-11B,,wl raw bhpr mech time mwd 3,15/9-F-11B|Drilling_LWD_MWD|wl raw bhpr mech time mwd 3
79abe3ba6554e0880cee0d6e7f3bbeac58ca81f1,dbfs:/Volumes/equinor_asa_volve_data_village/public/volve/Well_logs/02.LWD_EWL/15_9-F-11 B/WL_RAW_BHPR-MECH_TIME_MWD_PLOT_1.CGM,WL_RAW_BHPR-MECH_TIME_MWD_PLOT_1.CGM,file,well_data,cgm,Drilling_LWD_MWD,15/9-F-11B,,wl raw bhpr mech time mwd plot 1.cgm,15/9-F-11B|Drilling_LWD_MWD|wl raw bhpr mech time mwd plot 1.cgm
7d2fe495ebe7e160d1cdd0c60f40b6a122a9c2ca,dbfs:/Volumes/equinor_asa_volve_data_village/public/volve/Well_logs/02.LWD_EWL/15_9-F-11 B/WL_RAW_BHPR-MECH_TIME_MWD_PLOT_2.CGM,WL_RAW_BHPR-MECH_TIME_MWD_PLOT_2.CGM,file,well_data,cgm,Drilling_LWD_MWD,15/9-F-11B,,wl raw bhpr mech time mwd plot 2.cgm,15/9-F-11B|Drilling_LWD_MWD|wl raw bhpr mech time mwd plot 2.cgm
58d3afaccd3d1ee17a15937c48ffea10c0eadf49,dbfs:/Volumes/equinor_asa_volve_data_village/public/volve/Well_logs/02.LWD_EWL/15_9-F-11 B/WL_RAW_BHPR-MECH_TIME_MWD_PLOT_3.CGM,WL_RAW_BHPR-MECH_TIME_MWD_PLOT_3.CGM,file,well_data,cgm,Drilling_LWD_MWD,15/9-F-11B,,wl raw bhpr mech time mwd plot 3.cgm,15/9-F-11B|Drilling_LWD_MWD|wl raw bhpr mech time mwd plot 3.cgm
30dbeeacf5bfdc160c1bb8f810cd0207022a1f86,dbfs:/Volumes/equinor_asa_volve_data_village/public/volve/Well_logs/02.LWD_EWL/15_9-F-11 B/WL_RAW_CAL-DEN-GR-NEU-REMP_MD_MWD_PLOT_1.CGM,WL_RAW_CAL-DEN-GR-NEU-REMP_MD_MWD_PLOT_1.CGM,file,well_data,cgm,Drilling_LWD_MWD,15/9-F-11B,,wl raw cal den gr neu remp md mwd plot 1.cgm,15/9-F-11B|Drilling_LWD_MWD|wl raw cal den gr neu remp md mwd plot 1.cgm
5e57738ed4906b22a41d87e96dcee6280310f513,dbfs:/Volumes/equinor_asa_volve_data_village/public/volve/Well_logs/02.LWD_EWL/15_9-F-11 B/WL_RAW_GR-REMP_MD_MWD_PLOT_1.CGM,WL_RAW_GR-REMP_MD_MWD_PLOT_1.CGM,file,well_data,cgm,Drilling_LWD_MWD,15/9-F-11B,,wl raw gr remp md mwd plot 1.cgm,15/9-F-11B|Drilling_LWD_MWD|wl raw gr remp md mwd plot 1.cgm
260cdf9983d4808e3ff09ee86aa51ab493ce86fa,dbfs:/Volumes/equinor_asa_volve_data_village/public/volve/Well_logs/02.LWD_EWL/15_9-F-11 B/WL_RAW_GR-REMP_MD_MWD_PLOT_2.CGM,WL_RAW_GR-REMP_MD_MWD_PLOT_2.CGM,file,well_data,cgm,Drilling_LWD_MWD,15/9-F-11B,,wl raw gr remp md mwd plot 2.cgm,15/9-F-11B|Drilling_LWD_MWD|wl raw gr remp md mwd plot 2.cgm
eaee54a62033433ab5b14bab818e3907c657b341,dbfs:/Volumes/equinor_asa_volve_data_village/public/volve/Well_logs/02.LWD_EWL/15_9-F-11 B/WLC_RAW_AAC-BHPR-CAL-DEN-GR-MECH-NEU-NMR-REMP_MWD_1.DLIS,WLC_RAW_AAC-BHPR-CAL-DEN-GR-MECH-NEU-NMR-REMP_MWD_1.DLIS,file,well_data,dlis,Drilling_LWD_MWD,15/9-F-11B,DLIS,wlc raw aac bhpr cal den gr mech neu nmr remp mwd 1,15/9-F-11B|Drilling_LWD_MWD|wlc raw aac bhpr cal den gr mech neu nmr remp mwd 1
8b0e07c81d656de765a6cc0f35c93767dd6740fb,dbfs:/Volumes/equinor_asa_volve_data_village/public/volve/Well_logs/02.LWD_EWL/15_9-F-11 B/WLC_RAW_AAC-BHPR-CAL-DEN-GR-MECH-NEU-NMR-REMP_MWD_1_INF_1.ASC,WLC_RAW_AAC-BHPR-CAL-DEN-GR-MECH-NEU-NMR-REMP_MWD_1_INF_1.ASC,file,well_data,asc,Drilling_LWD_MWD,15/9-F-11B,,wlc raw aac bhpr cal den gr mech neu nmr remp mwd 1 inf 1,15/9-F-11B|Drilling_LWD_MWD|wlc raw aac bhpr cal den gr mech neu nmr remp mwd 1 inf 1
